ID,Prob_0,Prob_1
1260,0.9625,0.0375
1261,0.95,0.05
1262,0.925,0.075
1263,0.95,0.05
1264,0.9625,0.0375
1265,0.9625,0.0375
1266,0.975,0.025
1267,0.9625,0.0375
1268,0.9625,0.0375
1269,0.9375,0.0625
1270,0.95,0.05
1271,0.9625,0.0375
1272,0.975,0.025
1273,1.0,0.0
1274,0.9625,0.0375
1275,0.925,0.075
1276,0.9625,0.0375
1277,0.9375,0.0625
1278,0.9625,0.0375
1279,0.9625,0.0375
1280,0.9625,0.0375
1281,0.9625,0.0375
1282,0.9625,0.0375
1283,0.975,0.025
1284,0.975,0.025
1285,0.9375,0.0625
1286,0.9875,0.0125
1287,0.975,0.025
1288,0.9625,0.0375
1289,0.95,0.05
1290,0.975,0.025
1291,0.95,0.05
1292,0.975,0.025
1293,0.95,0.05
1294,0.95,0.05
1295,0.975,0.025
1296,0.975,0.025
1297,0.95,0.05
1298,0.9625,0.0375
1299,0.95,0.05
1300,0.9875,0.0125
1301,0.975,0.025
1302,0.975,0.025
1303,0.925,0.075
1304,0.9,0.1
1305,0.9875,0.0125
1306,0.9625,0.0375
1307,0.9625,0.0375
1308,0.975,0.025
1309,0.975,0.025
1310,0.975,0.025
1311,0.95,0.05
1312,0.9125,0.0875
1313,0.975,0.025
1314,0.975,0.025
1315,0.9625,0.0375
1316,0.975,0.025
1317,0.925,0.075
1318,0.95,0.05
1319,0.9875,0.0125
1320,0.95,0.05
1321,0.975,0.025
1322,0.975,0.025
1323,0.975,0.025
1324,0.9625,0.0375
1325,0.975,0.025
1326,0.95,0.05
1327,0.925,0.075
1328,0.9625,0.0375
1329,0.9625,0.0375
1330,0.9125,0.0875
1331,0.9625,0.0375
1332,0.9875,0.0125
1333,0.9625,0.0375
1334,0.975,0.025
1335,0.975,0.025
1336,0.9625,0.0375
1337,0.95,0.05
1338,0.9625,0.0375
1339,0.9875,0.0125
1340,0.975,0.025
1341,0.9875,0.0125
1342,0.975,0.025
1343,0.9625,0.0375
1344,0.9,0.1
1345,0.9875,0.0125
1346,0.95,0.05
1347,0.9375,0.0625
1348,0.9125,0.0875
1349,0.975,0.025
1350,0.925,0.075
1351,0.975,0.025
1352,0.95,0.05
1353,0.925,0.075
1354,0.975,0.025
1355,0.9625,0.0375
1356,0.95,0.05
1357,0.9625,0.0375
1358,0.975,0.025
1359,0.9625,0.0375
1360,0.9875,0.0125
1361,0.9625,0.0375
1362,0.975,0.025
1363,0.975,0.025
1364,0.975,0.025
1365,0.975,0.025
1366,0.95,0.05
1367,0.9625,0.0375
1368,0.95,0.05
1369,0.975,0.025
1370,0.9625,0.0375
1371,0.95,0.05
1372,0.975,0.025
1373,0.975,0.025
1374,0.975,0.025
1375,0.9375,0.0625
1376,0.9625,0.0375
1377,0.95,0.05
1378,0.975,0.025
1379,0.9875,0.0125
1380,0.9625,0.0375
1381,0.9625,0.0375
1382,0.975,0.025
1383,0.95,0.05
1384,0.9,0.1
1385,0.9625,0.0375
1386,0.95,0.05
1387,0.9875,0.0125
1388,0.9875,0.0125
1389,0.9625,0.0375
1390,0.95,0.05
1391,0.975,0.025
1392,0.975,0.025
1393,0.9875,0.0125
1394,0.95,0.05
1395,0.9625,0.0375
1396,0.9625,0.0375
1397,0.95,0.05
1398,0.975,0.025
1399,0.9625,0.0375
1400,0.9625,0.0375
1401,0.9375,0.0625
1402,0.975,0.025
1403,0.9625,0.0375
1404,0.925,0.075
1405,0.9625,0.0375
1406,0.975,0.025
1407,0.975,0.025
1408,0.9375,0.0625
1409,0.9625,0.0375
1410,0.975,0.025
1411,0.975,0.025
1412,0.925,0.075
1413,0.975,0.025
1414,0.9625,0.0375
1415,0.975,0.025
1416,0.9875,0.0125
1417,0.9625,0.0375
1418,0.9625,0.0375
1419,0.925,0.075
1420,0.95,0.05
1421,0.95,0.05
1422,0.975,0.025
1423,0.95,0.05
1424,0.975,0.025
1425,0.975,0.025
1426,0.9625,0.0375
1427,0.975,0.025
1428,0.9625,0.0375
1429,0.975,0.025
1430,0.925,0.075
1431,0.975,0.025
1432,0.9375,0.0625
1433,0.9625,0.0375
1434,0.95,0.05
1435,0.9625,0.0375
1436,0.975,0.025
1437,0.975,0.025
1438,0.9375,0.0625
1439,0.9625,0.0375
1440,0.9375,0.0625
1441,0.9625,0.0375
1442,0.95,0.05
1443,0.9375,0.0625
1444,0.95,0.05
1445,0.9625,0.0375
1446,0.975,0.025
1447,0.95,0.05
1448,0.9625,0.0375
1449,0.9625,0.0375
1450,0.975,0.025
1451,0.975,0.025
1452,0.9625,0.0375
1453,0.9625,0.0375
1454,0.975,0.025
1455,0.9625,0.0375
1456,0.9625,0.0375
1457,0.9625,0.0375
1458,0.95,0.05
1459,0.975,0.025
1460,0.9625,0.0375
1461,0.9625,0.0375
1462,0.9625,0.0375
1463,0.9625,0.0375
1464,0.95,0.05
1465,0.9625,0.0375
1466,0.975,0.025
1467,0.9875,0.0125
1468,0.95,0.05
1469,0.925,0.075
1470,0.95,0.05
1471,0.975,0.025
1472,0.9375,0.0625
1473,0.975,0.025
1474,0.95,0.05
1475,0.9625,0.0375
1476,0.9875,0.0125
1477,0.975,0.025
1478,0.9625,0.0375
1479,0.975,0.025
1480,0.9125,0.0875
1481,0.9625,0.0375
1482,0.95,0.05
1483,0.975,0.025
1484,0.975,0.025
1485,0.9625,0.0375
1486,0.975,0.025
1487,0.95,0.05
1488,0.925,0.075
1489,0.95,0.05
1490,0.975,0.025
1491,0.9625,0.0375
1492,0.95,0.05
1493,0.9625,0.0375
1494,0.925,0.075
1495,0.9375,0.0625
1496,0.9875,0.0125
1497,0.975,0.025
1498,0.9625,0.0375
1499,0.9625,0.0375
1500,0.9625,0.0375
1501,0.9625,0.0375
1502,0.95,0.05
1503,0.9875,0.0125
1504,0.9625,0.0375
1505,0.9625,0.0375
1506,0.9375,0.0625
1507,0.9875,0.0125
1508,0.9625,0.0375
1509,0.9875,0.0125
1510,0.975,0.025
1511,0.975,0.025
1512,0.9625,0.0375
1513,0.95,0.05
1514,0.975,0.025
1515,0.975,0.025
1516,0.95,0.05
1517,0.9625,0.0375
1518,0.9875,0.0125
1519,0.9875,0.0125
1520,0.9625,0.0375
1521,0.9375,0.0625
1522,0.975,0.025
1523,0.975,0.025
1524,0.975,0.025
1525,0.975,0.025
1526,0.9625,0.0375
1527,0.9375,0.0625
1528,0.95,0.05
1529,0.9625,0.0375
1530,0.9625,0.0375
1531,0.95,0.05
1532,0.975,0.025
1533,0.9625,0.0375
1534,0.95,0.05
1535,0.9875,0.0125
1536,0.95,0.05
1537,0.9625,0.0375
1538,0.975,0.025
1539,0.925,0.075
1540,0.9375,0.0625
1541,0.9875,0.0125
1542,0.95,0.05
1543,0.9625,0.0375
1544,0.95,0.05
1545,0.95,0.05
1546,0.9875,0.0125
1547,0.9625,0.0375
1548,0.95,0.05
1549,0.975,0.025
1550,0.9875,0.0125
1551,0.9625,0.0375
1552,0.975,0.025
1553,0.9625,0.0375
1554,0.975,0.025
1555,0.975,0.025
1556,0.975,0.025
1557,0.95,0.05
1558,0.9875,0.0125
1559,0.9375,0.0625
1560,0.9625,0.0375
1561,0.95,0.05
1562,0.9125,0.0875
1563,0.9625,0.0375
1564,0.9625,0.0375
1565,0.9625,0.0375
1566,0.9625,0.0375
1567,0.975,0.025
1568,0.975,0.025
1569,0.975,0.025
1570,0.975,0.025
1571,0.9625,0.0375
1572,0.9625,0.0375
1573,0.9375,0.0625
1574,0.9625,0.0375
1575,0.8375,0.1625
1576,0.9625,0.0375
1577,0.9375,0.0625
1578,0.9625,0.0375
1579,0.975,0.025
1580,0.975,0.025
1581,0.975,0.025
1582,0.9625,0.0375
1583,0.9625,0.0375
1584,0.975,0.025
1585,0.9625,0.0375
1586,0.975,0.025
1587,0.9625,0.0375
1588,0.95,0.05
1589,0.975,0.025
1590,0.975,0.025
1591,0.9625,0.0375
1592,0.9625,0.0375
1593,0.975,0.025
1594,0.975,0.025
1595,0.9875,0.0125
1596,0.9875,0.0125
1597,0.975,0.025
1598,0.9625,0.0375
1599,0.95,0.05
1600,0.9625,0.0375
1601,0.975,0.025
1602,0.975,0.025
1603,0.975,0.025
1604,0.95,0.05
1605,0.9375,0.0625
1606,0.95,0.05
1607,0.95,0.05
1608,0.975,0.025
1609,0.95,0.05
1610,0.95,0.05
1611,0.975,0.025
1612,0.95,0.05
1613,0.975,0.025
1614,0.95,0.05
1615,0.9875,0.0125
1616,0.975,0.025
1617,0.9625,0.0375
1618,0.975,0.025
1619,0.95,0.05
1620,0.9875,0.0125
1621,0.9625,0.0375
1622,0.975,0.025
1623,0.9625,0.0375
1624,0.9625,0.0375
1625,0.975,0.025
1626,0.975,0.025
1627,0.95,0.05
1628,0.95,0.05
1629,0.9625,0.0375
1630,0.9625,0.0375
1631,0.975,0.025
1632,0.975,0.025
1633,0.9625,0.0375
1634,0.925,0.075
1635,0.9625,0.0375
1636,0.9625,0.0375
1637,0.95,0.05
1638,0.95,0.05
1639,0.9625,0.0375
1640,0.975,0.025
1641,0.9625,0.0375
1642,0.95,0.05
1643,0.9125,0.0875
1644,0.975,0.025
1645,0.9625,0.0375
1646,0.95,0.05
1647,0.95,0.05
1648,0.95,0.05
1649,0.9625,0.0375
1650,0.9875,0.0125
1651,0.975,0.025
1652,0.9625,0.0375
1653,0.9625,0.0375
1654,0.9875,0.0125
1655,0.95,0.05
1656,0.9625,0.0375
1657,0.975,0.025
1658,0.95,0.05
1659,0.9375,0.0625
1660,0.975,0.025
1661,0.9875,0.0125
1662,0.95,0.05
1663,0.925,0.075
1664,0.975,0.025
1665,0.9375,0.0625
1666,0.95,0.05
1667,0.95,0.05
1668,0.975,0.025
1669,0.9625,0.0375
1670,0.975,0.025
1671,0.975,0.025
1672,0.975,0.025
1673,0.925,0.075
1674,0.975,0.025
1675,0.9875,0.0125
1676,0.95,0.05
1677,0.9625,0.0375
1678,0.95,0.05
1679,0.975,0.025
1680,0.975,0.025
1681,0.975,0.025
1682,0.9625,0.0375
1683,0.975,0.025
1684,0.9625,0.0375
1685,0.9625,0.0375
1686,0.975,0.025
1687,0.9625,0.0375
1688,0.975,0.025
1689,0.975,0.025
1690,0.975,0.025
1691,0.975,0.025
1692,0.9625,0.0375
1693,0.9625,0.0375
1694,0.9625,0.0375
1695,0.9625,0.0375
1696,0.9625,0.0375
1697,0.975,0.025
1698,0.9625,0.0375
1699,0.9625,0.0375
1700,0.975,0.025
1701,0.925,0.075
1702,0.9875,0.0125
1703,0.975,0.025
1704,0.9625,0.0375
1705,0.9625,0.0375
1706,0.9625,0.0375
1707,0.9875,0.0125
1708,0.9625,0.0375
1709,0.975,0.025
1710,0.9875,0.0125
1711,0.9625,0.0375
1712,0.9625,0.0375
1713,0.95,0.05
1714,0.9875,0.0125
1715,0.9625,0.0375
1716,0.9875,0.0125
1717,0.975,0.025
1718,0.975,0.025
1719,0.975,0.025
1720,0.975,0.025
1721,0.975,0.025
1722,0.975,0.025
1723,0.9375,0.0625
1724,0.9625,0.0375
1725,0.95,0.05
1726,0.975,0.025
1727,0.9875,0.0125
1728,0.95,0.05
1729,0.9625,0.0375
1730,0.975,0.025
1731,0.95,0.05
1732,0.95,0.05
1733,0.9875,0.0125
1734,0.9625,0.0375
1735,0.9875,0.0125
1736,0.95,0.05
1737,0.9625,0.0375
1738,0.9625,0.0375
1739,0.95,0.05
1740,0.975,0.025
1741,0.95,0.05
1742,0.9625,0.0375
1743,0.975,0.025
1744,0.9625,0.0375
1745,0.95,0.05
1746,0.975,0.025
1747,0.975,0.025
1748,0.95,0.05
1749,0.975,0.025
1750,0.95,0.05
1751,0.975,0.025
1752,0.95,0.05
1753,0.95,0.05
1754,0.9875,0.0125
1755,0.9625,0.0375
1756,0.9625,0.0375
1757,0.9625,0.0375
1758,0.9625,0.0375
1759,0.9625,0.0375
1760,0.975,0.025
1761,0.95,0.05
1762,0.975,0.025
1763,0.9625,0.0375
1764,0.975,0.025
1765,0.95,0.05
1766,0.9625,0.0375
1767,0.95,0.05
1768,0.9625,0.0375
1769,0.95,0.05
1770,0.975,0.025
1771,0.9625,0.0375
1772,0.975,0.025
1773,0.9625,0.0375
1774,0.95,0.05
1775,0.95,0.05
1776,0.975,0.025
1777,0.9625,0.0375
1778,0.925,0.075
1779,0.975,0.025
1780,0.975,0.025
1781,0.975,0.025
1782,0.975,0.025
1783,0.9625,0.0375
1784,0.975,0.025
1785,0.95,0.05
1786,0.975,0.025
1787,0.9,0.1
1788,0.975,0.025
1789,0.975,0.025
1790,0.95,0.05
1791,0.9625,0.0375
1792,0.95,0.05
1793,0.9875,0.0125
1794,0.975,0.025
1795,0.95,0.05
1796,0.975,0.025
1797,0.9625,0.0375
1798,0.95,0.05
1799,0.9875,0.0125
1800,0.975,0.025
1801,0.975,0.025
1802,0.95,0.05
1803,0.925,0.075
1804,0.9625,0.0375
1805,0.95,0.05
1806,0.95,0.05
1807,0.9125,0.0875
1808,0.9625,0.0375
1809,0.975,0.025
1810,0.9625,0.0375
1811,0.975,0.025
1812,0.975,0.025
1813,0.975,0.025
1814,0.9375,0.0625
1815,0.95,0.05
1816,0.975,0.025
1817,0.975,0.025
1818,0.9625,0.0375
1819,0.975,0.025
1820,0.975,0.025
1821,0.9625,0.0375
1822,0.9625,0.0375
1823,0.9625,0.0375
1824,0.95,0.05
1825,0.9625,0.0375
1826,0.9625,0.0375
1827,0.975,0.025
1828,0.975,0.025
1829,0.9625,0.0375
1830,0.975,0.025
1831,0.975,0.025
1832,0.975,0.025
1833,0.9625,0.0375
1834,0.95,0.05
1835,0.975,0.025
1836,0.9625,0.0375
1837,0.975,0.025
1838,0.9625,0.0375
1839,0.95,0.05
1840,0.975,0.025
1841,0.9625,0.0375
1842,0.95,0.05
1843,0.95,0.05
1844,0.9625,0.0375
1845,0.975,0.025
1846,0.9625,0.0375
1847,0.975,0.025
1848,0.975,0.025
1849,0.95,0.05
1850,0.9625,0.0375
1851,0.975,0.025
1852,0.9625,0.0375
1853,0.95,0.05
1854,0.9625,0.0375
1855,0.9625,0.0375
1856,0.975,0.025
1857,0.9875,0.0125
1858,0.975,0.025
1859,0.975,0.025
1860,0.9625,0.0375
1861,0.975,0.025
1862,0.975,0.025
1863,0.95,0.05
1864,0.9625,0.0375
1865,0.9375,0.0625
1866,0.9625,0.0375
1867,0.975,0.025
1868,0.975,0.025
1869,0.95,0.05
1870,0.9625,0.0375
1871,0.9625,0.0375
1872,0.9625,0.0375
1873,0.95,0.05
1874,0.975,0.025
1875,0.9625,0.0375
1876,0.975,0.025
1877,0.975,0.025
1878,0.9875,0.0125
1879,0.9625,0.0375
1880,0.975,0.025
1881,0.9875,0.0125
1882,0.9875,0.0125
1883,0.95,0.05
1884,0.9875,0.0125
1885,0.975,0.025
1886,0.9625,0.0375
1887,0.9875,0.0125
1888,0.95,0.05
1889,0.9625,0.0375
1890,0.95,0.05
1891,0.975,0.025
1892,0.95,0.05
1893,0.9625,0.0375
1894,0.975,0.025
1895,0.95,0.05
1896,0.95,0.05
1897,0.9625,0.0375
1898,0.9625,0.0375
1899,0.975,0.025
1900,0.9625,0.0375
1901,0.9625,0.0375
1902,0.95,0.05
1903,0.9625,0.0375
1904,0.9625,0.0375
1905,0.975,0.025
1906,0.9875,0.0125
1907,0.975,0.025
1908,0.9875,0.0125
1909,0.9625,0.0375
1910,0.975,0.025
1911,0.9125,0.0875
1912,0.9625,0.0375
1913,0.975,0.025
1914,0.975,0.025
1915,0.975,0.025
1916,0.9875,0.0125
1917,0.9625,0.0375
1918,0.9625,0.0375
1919,0.975,0.025
1920,0.9875,0.0125
1921,0.975,0.025
1922,0.975,0.025
1923,0.975,0.025
1924,0.975,0.025
1925,0.975,0.025
1926,0.9625,0.0375
1927,0.925,0.075
1928,0.9625,0.0375
1929,0.9625,0.0375
1930,0.95,0.05
1931,0.95,0.05
1932,0.95,0.05
1933,0.975,0.025
1934,0.9625,0.0375
1935,0.9625,0.0375
1936,0.9625,0.0375
1937,0.9375,0.0625
1938,0.9625,0.0375
1939,0.975,0.025
1940,0.9125,0.0875
1941,0.9625,0.0375
1942,0.9625,0.0375
1943,0.975,0.025
1944,0.975,0.025
1945,0.9625,0.0375
1946,0.95,0.05
1947,0.9875,0.0125
1948,0.9625,0.0375
1949,0.9625,0.0375
1950,0.95,0.05
1951,0.9875,0.0125
1952,0.9125,0.0875
1953,0.975,0.025
1954,0.975,0.025
1955,0.9625,0.0375
1956,0.95,0.05
1957,0.9625,0.0375
1958,0.975,0.025
1959,0.975,0.025
1960,0.9625,0.0375
1961,0.975,0.025
1962,0.9625,0.0375
1963,0.875,0.125
1964,0.95,0.05
1965,0.95,0.05
1966,0.975,0.025
1967,0.9625,0.0375
1968,0.975,0.025
1969,0.9625,0.0375
1970,0.975,0.025
1971,0.9625,0.0375
1972,0.975,0.025
1973,0.975,0.025
1974,0.9625,0.0375
1975,0.9625,0.0375
1976,0.975,0.025
1977,0.9625,0.0375
1978,0.95,0.05
1979,0.975,0.025
1980,0.9875,0.0125
1981,0.9625,0.0375
1982,0.9625,0.0375
1983,0.7625,0.2375
1984,0.9625,0.0375
1985,0.95,0.05
1986,0.975,0.025
1987,0.975,0.025
1988,0.975,0.025
1989,0.975,0.025
1990,0.975,0.025
1991,0.9625,0.0375
1992,0.9625,0.0375
1993,0.9375,0.0625
1994,0.95,0.05
1995,0.9625,0.0375
1996,0.975,0.025
1997,0.9625,0.0375
1998,0.9625,0.0375
1999,0.9875,0.0125
2000,0.975,0.025
2001,0.9625,0.0375
2002,0.9875,0.0125
2003,0.95,0.05
2004,0.975,0.025
2005,0.95,0.05
2006,0.975,0.025
2007,0.9875,0.0125
2008,0.975,0.025
2009,0.9625,0.0375
2010,0.95,0.05
2011,0.9625,0.0375
2012,0.975,0.025
2013,0.95,0.05
2014,0.975,0.025
2015,0.975,0.025
2016,0.9625,0.0375
2017,0.95,0.05
2018,0.95,0.05
2019,0.9875,0.0125
2020,0.95,0.05
2021,0.975,0.025
2022,0.975,0.025
2023,0.975,0.025
2024,0.9625,0.0375
2025,0.975,0.025
2026,0.975,0.025
2027,0.975,0.025
2028,0.975,0.025
2029,0.9875,0.0125
2030,0.9625,0.0375
2031,0.9625,0.0375
2032,0.9625,0.0375
2033,0.975,0.025
2034,0.9625,0.0375
2035,0.975,0.025
2036,0.975,0.025
2037,0.975,0.025
2038,0.9625,0.0375
2039,0.95,0.05
2040,0.95,0.05
2041,0.975,0.025
2042,0.9625,0.0375
2043,0.975,0.025
2044,0.975,0.025
2045,0.9625,0.0375
2046,0.9625,0.0375
2047,0.975,0.025
2048,0.9625,0.0375
2049,0.975,0.025
2050,0.975,0.025
2051,0.975,0.025
2052,0.975,0.025
2053,0.9625,0.0375
2054,0.975,0.025
2055,0.95,0.05
2056,0.95,0.05
2057,0.95,0.05
2058,0.975,0.025
2059,0.95,0.05
2060,0.9875,0.0125
2061,0.9625,0.0375
2062,0.9375,0.0625
2063,0.9375,0.0625
2064,0.9625,0.0375
2065,0.975,0.025
2066,0.95,0.05
2067,0.9625,0.0375
2068,0.95,0.05
2069,0.975,0.025
2070,0.9625,0.0375
2071,0.975,0.025
2072,0.9375,0.0625
2073,0.95,0.05
2074,0.95,0.05
2075,0.95,0.05
2076,0.95,0.05
2077,0.9625,0.0375
2078,0.9625,0.0375
2079,0.9625,0.0375
2080,0.975,0.025
2081,0.9625,0.0375
2082,0.95,0.05
2083,0.975,0.025
2084,0.95,0.05
2085,0.95,0.05
2086,0.9625,0.0375
2087,0.9375,0.0625
2088,0.9625,0.0375
2089,0.975,0.025
2090,0.9625,0.0375
2091,0.975,0.025
2092,0.975,0.025
2093,0.9875,0.0125
2094,0.95,0.05
2095,0.975,0.025
2096,0.975,0.025
2097,0.975,0.025
2098,0.975,0.025
2099,0.95,0.05
2100,0.925,0.075
2101,0.9625,0.0375
2102,0.9375,0.0625
2103,0.9875,0.0125
2104,0.9375,0.0625
2105,0.975,0.025
2106,0.9875,0.0125
2107,0.9625,0.0375
2108,0.9625,0.0375
2109,0.9625,0.0375
2110,0.9625,0.0375
2111,0.95,0.05
2112,0.95,0.05
2113,0.95,0.05
2114,0.9625,0.0375
2115,0.9625,0.0375
2116,0.9625,0.0375
2117,0.95,0.05
2118,0.9625,0.0375
2119,0.9625,0.0375
2120,0.9875,0.0125
2121,0.9875,0.0125
2122,0.9625,0.0375
2123,0.975,0.025
2124,0.95,0.05
2125,0.9625,0.0375
2126,0.975,0.025
2127,0.975,0.025
2128,0.975,0.025
2129,0.975,0.025
2130,0.9,0.1
2131,0.975,0.025
2132,0.9625,0.0375
2133,0.975,0.025
2134,0.975,0.025
2135,0.9625,0.0375
2136,0.95,0.05
2137,0.95,0.05
2138,0.9625,0.0375
2139,0.975,0.025
2140,0.9625,0.0375
2141,0.9875,0.0125
2142,0.975,0.025
2143,0.9875,0.0125
2144,0.975,0.025
2145,0.9625,0.0375
2146,0.9875,0.0125
2147,0.95,0.05
2148,0.975,0.025
2149,0.9625,0.0375
2150,0.95,0.05
2151,0.975,0.025
2152,0.975,0.025
2153,0.975,0.025
2154,0.9625,0.0375
2155,0.9625,0.0375
2156,0.95,0.05
2157,0.9625,0.0375
2158,0.925,0.075
2159,0.975,0.025
2160,0.9625,0.0375
2161,0.9375,0.0625
2162,0.975,0.025
2163,0.9875,0.0125
2164,0.9625,0.0375
2165,0.975,0.025
2166,0.975,0.025
2167,0.975,0.025
2168,0.9375,0.0625
2169,0.9625,0.0375
2170,0.9625,0.0375
2171,0.9875,0.0125
2172,0.95,0.05
2173,0.975,0.025
2174,0.9625,0.0375
2175,0.9375,0.0625
2176,0.9625,0.0375
2177,0.9625,0.0375
2178,0.9625,0.0375
2179,0.9625,0.0375
2180,0.95,0.05
2181,0.9625,0.0375
2182,0.975,0.025
2183,0.9875,0.0125
2184,0.9625,0.0375
2185,0.9625,0.0375
2186,0.9625,0.0375
2187,0.95,0.05
2188,0.975,0.025
2189,0.9625,0.0375
2190,0.975,0.025
2191,0.975,0.025
2192,0.9875,0.0125
2193,0.95,0.05
2194,0.9625,0.0375
2195,0.9875,0.0125
2196,0.975,0.025
2197,0.9625,0.0375
2198,0.975,0.025
2199,0.975,0.025
2200,0.95,0.05
2201,0.975,0.025
2202,0.95,0.05
2203,0.975,0.025
2204,0.975,0.025
2205,0.975,0.025
2206,0.975,0.025
2207,0.9875,0.0125
2208,0.975,0.025
2209,0.975,0.025
2210,0.975,0.025
2211,0.975,0.025
2212,0.9625,0.0375
2213,0.975,0.025
2214,0.9125,0.0875
2215,0.95,0.05
2216,0.9625,0.0375
2217,0.9875,0.0125
2218,0.95,0.05
2219,0.9625,0.0375
2220,0.975,0.025
2221,0.9625,0.0375
2222,0.9875,0.0125
2223,0.9625,0.0375
2224,0.975,0.025
2225,0.95,0.05
2226,0.975,0.025
2227,0.975,0.025
2228,0.95,0.05
2229,0.9625,0.0375
2230,0.975,0.025
2231,0.9875,0.0125
2232,0.95,0.05
2233,0.975,0.025
2234,0.95,0.05
2235,0.95,0.05
2236,0.95,0.05
2237,0.95,0.05
2238,0.9625,0.0375
2239,0.9875,0.0125
2240,0.975,0.025
2241,0.975,0.025
2242,0.9625,0.0375
2243,0.9875,0.0125
2244,0.9625,0.0375
2245,0.9625,0.0375
2246,0.9375,0.0625
2247,0.9875,0.0125
2248,0.975,0.025
2249,0.9625,0.0375
2250,0.975,0.025
2251,0.975,0.025
2252,0.975,0.025
2253,0.975,0.025
2254,0.975,0.025
2255,0.95,0.05
2256,0.9625,0.0375
2257,0.925,0.075
2258,0.975,0.025
2259,0.975,0.025
2260,0.9875,0.0125
2261,0.9625,0.0375
2262,0.975,0.025
2263,0.9625,0.0375
2264,0.95,0.05
2265,0.925,0.075
2266,0.95,0.05
2267,0.95,0.05
2268,0.9625,0.0375
2269,0.975,0.025
2270,0.975,0.025
2271,0.95,0.05
2272,0.9875,0.0125
2273,0.9625,0.0375
2274,0.9625,0.0375
2275,0.95,0.05
2276,0.95,0.05
2277,0.9875,0.0125
2278,0.975,0.025
2279,0.9625,0.0375
2280,0.95,0.05
2281,0.9625,0.0375
2282,0.95,0.05
2283,0.9125,0.0875
2284,0.95,0.05
2285,0.9875,0.0125
2286,0.975,0.025
2287,0.9875,0.0125
2288,0.9625,0.0375
2289,0.975,0.025
2290,0.975,0.025
2291,0.95,0.05
2292,0.9625,0.0375
2293,0.975,0.025
2294,0.975,0.025
2295,0.9625,0.0375
2296,0.975,0.025
2297,0.95,0.05
2298,0.975,0.025
2299,0.95,0.05
2300,0.95,0.05
2301,0.975,0.025
2302,0.975,0.025
2303,0.9625,0.0375
2304,0.975,0.025
2305,0.9625,0.0375
2306,0.95,0.05
2307,0.9625,0.0375
2308,0.95,0.05
2309,0.95,0.05
2310,0.9625,0.0375
2311,0.975,0.025
2312,0.9875,0.0125
2313,0.95,0.05
2314,0.975,0.025
2315,0.975,0.025
2316,0.975,0.025
2317,0.975,0.025
2318,0.9625,0.0375
2319,0.95,0.05
2320,0.9625,0.0375
2321,0.975,0.025
2322,0.975,0.025
2323,0.95,0.05
2324,0.95,0.05
2325,0.95,0.05
2326,0.975,0.025
2327,0.975,0.025
2328,0.95,0.05
2329,0.925,0.075
2330,0.9625,0.0375
2331,0.95,0.05
2332,0.9625,0.0375
2333,0.975,0.025
2334,0.975,0.025
2335,0.9625,0.0375
2336,0.9625,0.0375
2337,0.9625,0.0375
2338,0.9625,0.0375
2339,0.975,0.025
2340,0.975,0.025
2341,0.9625,0.0375
2342,0.975,0.025
2343,0.9875,0.0125
2344,0.95,0.05
2345,0.9625,0.0375
2346,0.9625,0.0375
2347,0.975,0.025
2348,0.975,0.025
2349,0.9375,0.0625
2350,0.975,0.025
2351,0.9625,0.0375
2352,0.95,0.05
2353,0.9625,0.0375
2354,0.9875,0.0125
2355,0.975,0.025
2356,0.9875,0.0125
2357,0.95,0.05
2358,0.9625,0.0375
2359,0.9625,0.0375
2360,0.975,0.025
2361,0.9625,0.0375
2362,0.9625,0.0375
2363,0.9625,0.0375
2364,0.9875,0.0125
2365,0.95,0.05
2366,0.975,0.025
2367,0.975,0.025
2368,0.975,0.025
2369,0.975,0.025
2370,0.975,0.025
2371,0.975,0.025
2372,0.9625,0.0375
2373,0.9625,0.0375
2374,0.975,0.025
2375,0.9625,0.0375
2376,0.9875,0.0125
2377,0.95,0.05
2378,0.95,0.05
2379,0.975,0.025
2380,0.9625,0.0375
2381,0.9625,0.0375
2382,0.9625,0.0375
2383,0.9625,0.0375
2384,0.975,0.025
2385,0.9625,0.0375
2386,0.975,0.025
2387,0.9625,0.0375
2388,0.95,0.05
2389,0.9625,0.0375
2390,0.9625,0.0375
2391,0.975,0.025
2392,0.975,0.025
2393,0.975,0.025
2394,0.95,0.05
2395,0.95,0.05
2396,0.95,0.05
2397,0.9625,0.0375
2398,0.9875,0.0125
2399,0.9875,0.0125
2400,0.975,0.025
2401,0.9625,0.0375
2402,0.975,0.025
2403,0.9625,0.0375
2404,0.95,0.05
2405,0.925,0.075
2406,0.975,0.025
2407,0.975,0.025
2408,0.975,0.025
2409,0.9625,0.0375
2410,0.95,0.05
2411,0.95,0.05
2412,0.975,0.025
2413,0.9625,0.0375
2414,0.9875,0.0125
2415,0.9625,0.0375
2416,0.9625,0.0375
2417,0.9625,0.0375
2418,0.9375,0.0625
2419,0.975,0.025
2420,0.9625,0.0375
2421,0.975,0.025
2422,0.9625,0.0375
2423,0.925,0.075
2424,0.975,0.025
2425,0.9875,0.0125
2426,0.9625,0.0375
2427,0.9625,0.0375
2428,0.9625,0.0375
2429,0.95,0.05
2430,0.975,0.025
2431,0.9625,0.0375
2432,0.9625,0.0375
2433,0.975,0.025
2434,0.9625,0.0375
